# Query Description
# Type of request:                 Extract data from a table
# Name of the selected table:      meandata
# Restrict with the SQL clause:    de2000<40 and logd25 > 1 and logd25 < 1.436692597664054 and modz > 31.727013715119934 and modz < 35.513949442581136
# Display the fields:              objname, al2000, de2000
# Description of each column
# objname: ------------- <NA>
#  al2000: ------------- <NA>
#  de2000: ------------- <NA>
#------- ------- -------
objname  al2000  de2000
#------- ------- -------
ESO088-022	7.5702708	-67.58025
NGC2466	7.7544458	-71.4104306
ESO018-007	8.3856378	-77.8519566
ESO090-004	8.64364	-64.3421515
ESO090-011	8.9718111	-65.3675
ESO060-023	9.0402	-68.29925
ESO091-006	9.2659014	-65.23125
ESO091-007	9.2919812	-62.8844801
ESO091-011	9.3907728	-63.6792526
ESO061-009	9.4580432	-70.3968924
ESO091-013	9.4599444	-66.3693611
ESO091-003	9.2254467	-63.6263646
ESO091-017	9.6421417	-63.9334444
ESO061-015	9.7714431	-68.9127639
ESO019-003	10.6335861	-81.0975556
ESO092-004	9.9958917	-67.6421667
ESO092-006	10.0551833	-64.9674722
NGC3136A	10.0590778	-67.4497692
NGC3149	10.0622431	-80.4216389
ESO037-010	10.0714434	-75.4787971
ESO092-022	10.5325697	-63.7085325
ESO038-005	10.68628	-73.368202
ESO019-004	10.8136806	-80.2368889
ESO093-003	10.9905497	-66.3326201
ESO039-004	11.895075	-72.8808194
ESO063-006	11.1508889	-68.5783333
ESO039-006	12.1537226	-75.4752286
ESO007-006	12.7015363	-84.4645223
ESO040-007	13.3610252	-77.5326778
ESO021-004	13.5446957	-77.8438605
ESO040-013	13.5916689	-74.651307
ESO008-004	13.9636925	-83.0812192
ESO042-004	15.2404222	-77.2654444
ESO042-007	15.4610417	-73.9444167
ESO008-008	15.5228068	-87.4377938
IC4545	15.6914056	-81.6336667
ESO068-011	15.7751703	-68.0242451
IC4578	15.8863298	-74.8251369
ESO068-012	15.9126966	-68.7169734
ESO068-013	15.930054	-68.8688841
IC4618	16.9638833	-76.993
ESO101-003	16.6312562	-64.8134633
ESO069-009	16.8042944	-69.1396389
ESO009-001	15.9934749	-82.9157924
ESO043-011	16.996486	-73.0576641
IC4584	16.0034046	-66.3832778
ESO138-013	17.0510123	-61.7681099
IC4633	17.2297158	-77.5361288
ESO101-022	17.2396197	-65.9366091
ESO102-002	17.3608111	-65.1742222
IC4641	17.4028583	-80.1474028
IC4644	17.4102281	-73.9399917
ESO070-013	17.7755761	-68.2618294
IC4661	17.8507634	-74.0323517
ESO044-025	18.1096931	-73.8836215
ESO045-004	18.3895279	-72.7389236
NGC6719	19.0520792	-68.5883611
ESO140-018	18.3712917	-61.87
IC4705	18.4695198	-71.6939166
IC4714	18.5154806	-66.6517371
IC4729	18.6656694	-67.4256944
IC4747	18.7659234	-72.6301145
IC4787	18.93448	-68.682164
ESO104-026	18.9808162	-63.6287599
IC4820	19.1537639	-63.4654722
IC4934	20.1207875	-69.4791954
ESO010-006	19.6704964	-84.2736521
ESO073-005	19.7485014	-69.8840694
ESO073-012	19.8417403	-68.4959306
ESO073-019	20.017925	-70.3368333
NGC6844	20.0472612	-65.2298838
ESO105-028	20.199737	-67.230021
ESO106-002	20.3498202	-65.9220607
IC5008	20.5458384	-72.6946782
ESO026-001	20.4166685	-81.5755176
ESO074-004	20.6783333	-70.6962778
ESO107-015	21.2286179	-63.3364489
IC5069	21.0027757	-71.8128198
ESO107-005	21.1061338	-65.7527838
IC5084	21.1541292	-63.29
NGC6920	20.7325903	-80.0008165
ESO107-016	21.2683296	-64.8166901
IC5120	21.6467882	-64.3505053
IC5116	21.6181944	-70.9825556
NGC7098	21.7378059	-75.1115184
ESO048-002	21.6000095	-76.3457892
